model_name,problem_id,problem_section,problem_section_id,problem_difficulty,expected_answer,response_tokens,response_latency,answer_correct,solution_validity,error_type,completeness,clarity,brief_comment,_judge_model,_judge_input_tokens,_judge_output_tokens
Claude-Opus-4,MS-11,Математическая статистика,MS,3,"ES² = (n−1)θ/n, b₁ = −θ/n (смещённая). ES₀² = θ, b₂ = 0 (несмещённая). Обе состоятельные.",1168,54.75,1,3,NONE,2,2,"Решение полное, математически корректное, с правильными выводами о несмещённости и состоятельности оценок.",anthropic/claude-sonnet-4,1854,97
Claude-Opus-4,MS-12,Математическая статистика,MS,3,L(θ) = θ^{n₁}(2θ)^{n₂}(1−3θ)^{n₃}. dL/dθ = 0 → θ* = (n₁+n₂)/(3n),958,45.85,1,3,NONE,2,2,"Решение полное, корректное и хорошо структурированное с проверкой всех необходимых условий.",anthropic/claude-sonnet-4,1669,94
Claude-Opus-4,MS-13,Математическая статистика,MS,3,"Через распределение Γ(α,n): D(1/X̄) = α²/(n(n−2)). D(α*) = α²(n−1)²/(n²(n−2)). Граница Рао-Крамера: α²/n. Не эффективна при конечном n, но асимптотически эффективна.",1318,57.7,0,1,CE,1,2,"Правильно найдена несмещенность и граница Крамера-Рао, но неверно вычислена дисперсия оценки (получено α²/(n-2) вместо α²(n-1)²/(n²(n-2))).",anthropic/claude-sonnet-4,2063,131
Claude-Opus-4,MS-14,Математическая статистика,MS,3,"T ~ t(n−1). ДИ: (X̄ − t_{α/2,n−1}·S₀/√n; X̄ + t_{α/2,n−1}·S₀/√n)",1073,46.21,1,3,NONE,2,2,"Решение полное, математически корректное, с четким доказательством распределения статистики и правильным выводом доверительного интервала.",anthropic/claude-sonnet-4,1792,102
Claude-Opus-4,MS-15,Математическая статистика,MS,3,"T = (X̄−Ȳ)/√(S²_pool·(1/n+1/m)) ~ t(n+m−2), где S²_pool = ((n−1)S₀²(X)+(m−1)S₀²(Y))/(n+m−2)",1490,60.75,1,3,NONE,2,2,"Полное и корректное решение с правильным доказательством распределения хи-квадрат, выводом t-статистики и построением доверительного интервала.",anthropic/claude-sonnet-4,2315,109
Claude-Opus-4,NT-1,Теория чисел и комбинаторика,NT,1,n³−n = n(n−1)(n+1) — произведение трёх последовательных. Делится на 2 и на 3.,677,31.35,1,3,NONE,2,2,"Безупречное доказательство с правильной факторизацией, полным обоснованием делимости на 2 и 3, и корректным использованием взаимной простоты.",anthropic/claude-sonnet-4,1294,114
Claude-Opus-4,NT-2,Теория чисел и комбинаторика,NT,1,252=1·198+54; 198=3·54+36; 54=1·36+18; 36=2·18+0. НОД=18,351,16.54,1,3,NONE,2,2,"Решение выполнено безупречно с правильным применением алгоритма Евклида, включает проверку и отличное оформление.",anthropic/claude-sonnet-4,970,102
Claude-Opus-4,NT-3,Теория чисел и комбинаторика,NT,1,"2³≡1 (mod 7), цикл=3. 100=33·3+1. 2¹⁰⁰≡2 (mod 7). Ответ: 2",460,23.56,1,3,NONE,2,2,"Решение полностью корректное, хорошо структурированное с четким объяснением периодичности и проверкой.",anthropic/claude-sonnet-4,1091,97
Claude-Opus-4,NT-4,Теория чисел и комбинаторика,NT,1,"C(10,3) = 120",430,22.33,1,3,NONE,2,2,"Безупречное решение с правильной формулой, корректными вычислениями и отличным объяснением.",anthropic/claude-sonnet-4,1020,94
Claude-Opus-4,NT-5,Теория чисел и комбинаторика,NT,1,"12 возможных остатков, 13 чисел → по принципу Дирихле два совпадают.",504,23.21,1,3,NONE,2,2,Безупречное решение с правильным применением принципа Дирихле и полным обоснованием всех шагов.,anthropic/claude-sonnet-4,1125,97
Claude-Opus-4,NT-6,Теория чисел и комбинаторика,NT,2,2¹²≡1 (mod 13). 200=16·12+8. 2²⁰⁰≡2⁸=256≡9 (mod 13). Ответ: 9,535,23.15,1,3,NONE,2,2,Безупречное решение с правильным применением малой теоремы Ферма и детальными вычислениями.,anthropic/claude-sonnet-4,1168,95
Claude-Opus-4,NT-7,Теория чисел и комбинаторика,NT,2,360=2³·3²·5. φ(360)=360·(1−½)·(1−⅓)·(1−⅕)=96,445,22.22,1,3,NONE,2,2,"Решение полностью корректное с правильным разложением на простые множители, применением формулы Эйлера и детальными вычислениями.",anthropic/claude-sonnet-4,1059,104
Claude-Opus-4,NT-8,Теория чисел и комбинаторика,NT,2,|A₂∪A₃∪A₅|=734. Ответ: 1000−734=266,586,29.74,1,3,NONE,2,2,"Безупречное решение с правильным применением принципа включений-исключений, все вычисления корректны и хорошо структурированы.",anthropic/claude-sonnet-4,1211,103
Claude-Opus-4,NT-9,Теория чисел и комбинаторика,NT,3,"Частичные суммы S₁,...,Sₙ. Если Sₖ≡0 — готово. Иначе среди n остатков из {1,...,n−1} по Дирихле Sᵢ≡Sⱼ, тогда aᵢ₊₁+...+aⱼ делится на n.",644,30.6,1,3,NONE,2,2,"Безупречное доказательство с правильным применением принципа Дирихле, четкой структурой и полным разбором всех случаев.",anthropic/claude-sonnet-4,1338,104
Claude-Opus-4,NT-10,Теория чисел и комбинаторика,NT,3,"Нет. Сумма 1+...+2025 = 2051325 (нечётная). Операция сохраняет чётность суммы (a+b ≡ |a−b| mod 2). Сумма останется нечётной, а 0 — чётное.",512,28.58,1,2,AE,2,2,"Правильное решение с верным подходом через инвариант четности, но с арифметической ошибкой в вычислении суммы (2051325 вместо указанного произведения).",anthropic/claude-sonnet-4,1224,117
Claude-Opus-4,NT-11,Теория чисел и комбинаторика,NT,3,"n⁵−n=n(n⁴−1)=n(n²−1)(n²+1). Делится на 2 (n(n−1)), на 3 (n(n−1)(n+1)), на 5 (малая Ферма: n⁵≡n mod 5). Итого на 30.",673,38.91,1,3,NONE,2,2,Полное и корректное решение с детальным разбором всех случаев делимости на простые множители числа 30.,anthropic/claude-sonnet-4,1340,96
Claude-Opus-4,NT-12,Теория чисел и комбинаторика,NT,3,"Не всегда. Контрпример: 5×15, S=75, S/2=37.5. Нужен прямоугольник с S=37 или 38. Варианты: 1×37, 1×38, 2×19. Диагональ 5×15 = √250 < 16. Но длинная сторона каждого варианта ≥ 19 > √250. Не влезает.",1282,57.56,0,1,CE,1,1,"ИИ правильно анализирует случаи с четными и нечетными сторонами, но не учитывает геометрические ограничения на размещение прямоугольника и приходит к неверному выводу.",anthropic/claude-sonnet-4,2104,124
Claude-Opus-4,NT-13,Теория чисел и комбинаторика,NT,3,"Да. Пример: 2, 30, 42, 3, 70, 7, 105, 5 (по вершинам куба).",754,40.97,0,1,CE,2,2,"ИИ дал неверный ответ ""нет"" вместо ""да"", хотя рассуждения о структуре куба корректны, но доказательство невозможности содержит концептуальную ошибку в анализе отношений делимости.",anthropic/claude-sonnet-4,1414,134
Claude-Opus-4,NT-14,Теория чисел и комбинаторика,NT,3,TBD (требует детального решения),764,42.67,0,1,CE,2,2,"Правильно определил количество групп k=14, но неверно предположил, что минимум достигается при равномерном распределении групп с промежутками.",anthropic/claude-sonnet-4,1467,106
Claude-Opus-4,NT-15,Теория чисел и комбинаторика,NT,3,n = 3k − 1,1049,39.33,0,1,CE,2,1,"Решение содержит правильные начальные рассуждения, но приводит к неверному ответу k²+1 вместо эталонного 3k-1, что указывает на концептуальную ошибку в понимании ограничений задачи.",anthropic/claude-sonnet-4,1731,134
Claude-Sonnet-4,DE-1,Дифференциальные уравнения,DE,3,"Доказательство через жорданову нормальную форму: A = PJP^{-1}, e^A = Pe^JP^{-1}, det(e^A) = det(e^J) = произведение e^{λ_i} = e^{Σλ_i} = e^{tr A}",1111,12.52,1,2,NONE,2,2,"Корректное и подробное доказательство через жорданову форму с правильным анализом всех ключевых шагов, хотя формулировка в шаге 5 про t→0 несколько неточна.",anthropic/claude-sonnet-4,1776,124
Claude-Sonnet-4,DE-2,Дифференциальные уравнения,DE,3,x(t) = ∫_{-∞}^{t} e^{-(t-s)} f(s) ds. Единственность через оценку разности двух ограниченных решений.,1291,13.12,1,3,NONE,2,2,"Полное и корректное решение с правильным выводом формулы, доказательством единственности и периодичности.",anthropic/claude-sonnet-4,1993,95
